start_station_name,start_lat,start_lng,starts_2013,starts_2018,starts_2023,end_station_name,end_lat,end_lng,ends_2013,ends_2018,ends_2023
University Pl & E 14 St,40.73486078209951,-73.99196599597538,4914.0,7773.0,10682.0,University Pl & E 14 St,40.734814,-73.992085,4972.0,7878.0,10629
University Pl & E 8 St,40.73150622997532,-73.99483433529016,,3909.0,4006.0,University Pl & E 8 St,40.73143724019324,-73.99490341430473,,3893.0,4020
Valentine Ave & E 181 St,40.85383116948778,-73.89961248372666,,,587.0,Valentine Ave & E 181 St,40.854123869116,-73.89932222664356,,,585
Valentine Ave & E 183 St,40.85633430763058,-73.89864510281787,,,194.0,Valentine Ave & E 183 St,40.856987,-73.898237,,,192
Van Brunt St & Van Dyke St,40.67625054013673,-74.01431674239254,,1252.0,1360.0,Van Brunt St & Van Dyke St,40.6758329441182,-74.01472628013691,,1402.0,1366
Van Brunt St & Wolcott St,40.6775465846885,-74.0124455569869,,740.0,1298.0,Van Brunt St & Wolcott St,40.67734290021946,-74.01275056096563,,841.0,1367
Van Buren St & Broadway,40.692360318691286,-73.92673026569176,,,704.0,Van Buren St & Broadway,40.692,-73.92617,,,688
Van Dam St & Greenpoint Ave,40.73483148945674,-73.93807832954819,,,455.0,Van Dam St & Greenpoint Ave,40.7344356406946,-73.93790781497955,,,456
Van Dam St & Meeker Ave,40.725359490297436,-73.93712508729963,,,455.0,Van Dam St & Meeker Ave,40.725319999999996,-73.93679999999999,,,456
Van Sinderen Ave & Atlantic Ave,40.676832814951425,-73.90394395865661,,,199.0,Van Sinderen Ave & Atlantic Ave,40.67621,-73.90351,,,189
Van Sinderen Ave & Truxton St,40.67972988287879,-73.90485890373806,,,649.0,Van Sinderen Ave & Truxton St,40.6786,-73.90369,,,604
Van Vorst Park,40.7552073,-74.00088691666667,,,1.0,Van Vorst Park,40.71848892,-74.047726625,,,1
Vernon Blvd & 10 St,40.76705682552412,-73.93753540366473,,666.0,1375.0,Vernon Blvd & 10 St,40.767186298101265,-73.93735539746835,,690.0,1422
Vernon Blvd & 31 Ave,40.76908749667274,-73.93563423765411,,582.0,1647.0,Vernon Blvd & 31 Ave,40.7692475009009,-73.93545039927928,,594.0,1665
Vernon Blvd & 41 Rd,40.75509804825854,-73.94867582786372,,532.0,927.0,Vernon Blvd & 41 Rd,40.75524329902702,-73.94856780064865,,534.0,925
Vernon Blvd & 47 Rd,40.74467068986434,-73.95350690383086,,970.0,1951.0,Vernon Blvd & 47 Rd,40.744906700758726,-73.95345729924126,,975.0,1977
Vernon Blvd & 50 Ave,40.742283483756644,-73.95422040555002,,2704.0,3775.0,Vernon Blvd & 50 Ave,40.74232743953574,-73.954117489483,,2720.0,3791
Verona Pl & Fulton St,40.68060294375395,-73.94817622349275,,832.0,665.0,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208,,841.0,663
Vesey Pl & River Terrace,40.71544358759556,-74.01631174352741,6829.0,7905.0,8246.0,Vesey Pl & River Terrace,40.715337900290415,-74.01658354133592,6832.0,7930.0,8264
Vesey St & Church St,40.71238905373816,-74.0103449856644,,,6842.0,Vesey St & Church St,40.712219581916465,-74.01047229637406,,,6899
W 10 St & Washington St,40.733490866892545,-74.00829184514441,,,3589.0,W 10 St & Washington St,40.73342399438802,-74.00851495577542,,,3599
W 100 St & Broadway,40.796794762601365,-73.97040295291845,,2579.0,4880.0,W 100 St & Broadway,40.797372099937625,-73.9704119200499,,2433.0,4810
W 100 St & Manhattan Ave,40.794617546492105,-73.96458887074786,,1733.0,3609.0,W 100 St & Manhattan Ave,40.795,-73.9645,,1656.0,3652
W 104 St & Amsterdam Ave,40.79847541682465,-73.96637034554031,,1269.0,2398.0,W 104 St & Amsterdam Ave,40.799041391892516,-73.96649479916786,,1183.0,2380
W 106 St & Amsterdam Ave,40.80030476385577,-73.96639639826492,,1389.0,3016.0,W 106 St & Amsterdam Ave,40.80083629990047,-73.96644924711799,,1347.0,3014
W 106 St & Central Park West,40.797906349252706,-73.96062382358812,,2292.0,4308.0,W 106 St & Central Park West,40.798185601197325,-73.96059090089753,,2139.0,4343
W 107 St & Columbus Ave,40.799065438317704,-73.96222853999892,,809.0,2539.0,W 107 St & Columbus Ave,40.79975680031348,-73.96211286780752,,745.0,2552
W 11 St & 6 Ave,40.73527732239225,-73.99774277412045,2747.0,2787.0,4068.0,W 11 St & 6 Ave,40.7353242699336,-73.99800418995326,2698.0,2735.0,4066
W 110 St & Amsterdam Ave,40.80225926436424,-73.96292643919266,,1420.0,2912.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,,1227.0,2960
W 111 St & 5 Ave,40.79725353717891,-73.94917382667882,,,2680.0,W 111 St & 5 Ave,40.797520781817866,-73.94893974133393,,,2685
W 113 St & Broadway,40.805326748122084,-73.96496600200501,,1446.0,2258.0,W 113 St & Broadway,40.805973,-73.964928,,1075.0,2130
W 116 St & Amsterdam Ave,40.80637378493875,-73.96062371229205,,1233.0,2204.0,W 116 St & Amsterdam Ave,40.806758099953186,-73.96070819990636,,831.0,2136
W 116 St & Broadway,40.80758626801046,-73.96427814920298,,1486.0,3217.0,W 116 St & Broadway,40.8082,-73.9641,,981.0,2995
W 12 St & Hudson St,40.73752688016464,-74.00530285849467,,,4628.0,W 12 St & Hudson St,40.73752993305379,-74.00558933594067,,,4665
W 120 St & Claremont Ave,40.81045032388994,-73.96342357096408,,1223.0,2014.0,W 120 St & Claremont Ave,40.81094939881247,-73.9634,,849.0,2021
W 129 St & Convent Ave,40.813950763564534,-73.95346934937866,,560.0,826.0,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,,536.0,833
W 13 St & 5 Ave,40.73546834930009,-73.99425552805722,2603.0,3325.0,5977.0,W 13 St & 5 Ave,40.735445,-73.99431,2693.0,3323.0,5950
W 13 St & 7 Ave,40.73788295109167,-73.99971824127404,2328.0,4431.0,6185.0,W 13 St & 7 Ave,40.737815089693775,-73.99994661132695,2299.0,4436.0,6172
W 133 St & 12 Ave,40.81988153094194,-73.9590756630237,,,844.0,W 133 St & 12 Ave,40.820003,-73.959089,,,834
W 135 St & Lenox Terrace Pl,40.81320234137658,-73.9395315687464,,,1133.0,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,,,1136
W 140 St & Riverside Dr,40.82270163860723,-73.95479984602008,,,415.0,W 140 St & Riverside Dr,40.824013,-73.954743,,,415
W 144 St & Adam Clayton Powell Blvd,40.820065681776555,-73.93950334548572,,,1004.0,W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,,,1032
W 145 St & Amsterdam Ave,40.82401266155205,-73.94737689362914,,,1457.0,W 145 St & Amsterdam Ave,40.825244,-73.947257,,,1435
W 146 St & Broadway,40.82567766618956,-73.95010773887434,,,1252.0,W 146 St & Broadway,40.826969,-73.949738,,,1084
W 147 St & Adam Clayton Powell Blvd,40.82207531129276,-73.93777054972445,,,1027.0,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,,,1080
W 148 St & Amsterdam Ave,40.82582294842154,-73.94601738358696,,,941.0,W 148 St & Amsterdam Ave,40.827075,-73.945909,,,901
W 15 St & 10 Ave,40.742725758487566,-74.00707412192999,,4463.0,4791.0,W 15 St & 10 Ave,40.74275383015102,-74.00747359157747,,4819.0,5053
W 15 St & 6 Ave,40.738043007908374,-73.99635514049281,,,7431.0,W 15 St & 6 Ave,40.738046142310104,-73.99642959286496,,,7427
W 15 St & 7 Ave,40.739378052336605,-73.99924336013459,4320.0,5924.0,4894.0,W 15 St & 7 Ave,40.73935541876419,-73.9993178305002,4378.0,5936.0,4758
W 155 St & Frederick Douglass Blvd,40.82843574753022,-73.9370028891131,,,557.0,W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,,,559
W 159 St & Edgecombe Ave,40.832075597360586,-73.93975805144653,,,477.0,W 159 St & Edgecombe Ave,40.833303,-73.93932599999998,,,473
W 16 St & The High Line,40.7433987600021,-74.00664849326368,2972.0,4665.0,7145.0,W 16 St & The High Line,40.74334934888024,-74.0068175315037,2902.0,4694.0,7189
W 160 St & St. Nicholas Ave,40.83281700164569,-73.94013857903026,,,826.0,W 160 St & St. Nicholas Ave,40.834468,-73.939865,,,728
W 163 St & Edgecombe Ave,40.83415134334495,-73.9379964905098,,,459.0,W 163 St & Edgecombe Ave,40.835798,-73.937496,,,441
W 163 St & Riverside Dr,40.83792576234513,-73.94566422409852,,,565.0,W 163 St & Riverside Dr,40.839278,-73.945446,,,561
W 165 St & Fort Washington Ave,40.839223325106396,-73.94309825829559,,,636.0,W 165 St & Fort Washington Ave,40.84004,-73.942939,,,628
W 168th S & Fort Washington Ave,40.84081395701679,-73.94221976544576,,,1709.0,W 168th S & Fort Washington Ave,40.84210236073946,-73.942239582865,,,1279
W 17 St & 7 Ave,40.74074242556728,-73.99835361668268,,,3565.0,W 17 St & 7 Ave,40.74056423627312,-73.99852573878954,,,3559
W 17 St & 8 Ave,40.74183599594431,-74.00130515505371,3521.0,,4046.0,W 17 St & 8 Ave,40.741776029963106,-74.00149745943433,3388.0,,4066
W 170 St & University Ave,40.8408671352298,-73.92662232786779,,,895.0,W 170 St & University Ave,40.84207,-73.926075,,,882
W 171 St & St. Nicholas Ave,40.84206997808075,-73.9391126816955,,,1098.0,W 171 St & St. Nicholas Ave,40.842941,-73.938631,,,973
W 176 St & Montgomery Ave,40.84881469425579,-73.91941731286406,,,662.0,W 176 St & Montgomery Ave,40.849629,-73.919205,,,654
W 18 St & 6 Ave,40.739699280727905,-73.99440962084196,4322.0,7439.0,7300.0,W 18 St & 6 Ave,40.73971300998771,-73.99456404993852,4417.0,7805.0,7319
W 18 St & 9 Ave,40.743623595675174,-74.00364506336952,,1003.0,430.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,,1001.0,514
W 180 St & Ft Washington Ave,40.84869585465009,-73.93878740615794,,,1528.0,W 180 St & Ft Washington Ave,40.849972,-73.938423,,,1510
W 181 St & Riverside Dr,40.85074144691409,-73.94205523245262,,,939.0,W 181 St & Riverside Dr,40.85168,-73.94185999999999,,,930
W 186 St & St. Nicholas Ave,40.851181117785835,-73.93175408757826,,,607.0,W 186 St & St. Nicholas Ave,40.852253,-73.931308,,,557
W 190 St & Broadway,40.856111658323066,-73.93306068903225,,,416.0,W 190 St & Broadway,40.85648733523577,-73.93296986818314,,,436
W 190 St & St. Nicholas Ave,40.85273149529207,-73.92980358427099,,,727.0,W 190 St & St. Nicholas Ave,40.854788,-73.929513,,,590
W 192 St & University Ave,40.86661551379707,-73.90205666822163,,,570.0,W 192 St & University Ave,40.866899,-73.901942,,,561
W 20 St & 10 Ave,40.74571238897833,-74.00487868540279,,,8432.0,W 20 St & 10 Ave,40.745686,-74.005141,,,8468
W 20 St & 5 Ave,40.73979191331568,-73.99095404195066,,,4485.0,W 20 St & 5 Ave,40.73972989264994,-73.99103969410413,,,4506
W 20 St & 7 Ave,40.74234593225441,-73.99711180450447,3548.0,5218.0,6529.0,W 20 St & 7 Ave,40.742387870099165,-73.99726234973303,3492.0,5232.0,6555
W 20 St & 8 Ave,40.743456642761956,-73.99995373385684,3176.0,3755.0,5842.0,W 20 St & 8 Ave,40.74345334976146,-74.00004030978872,3156.0,3803.0,5869
W 204 St & Nagle Ave,40.8624267390334,-73.92114897277197,,,459.0,W 204 St & Nagle Ave,40.863211,-73.920827,,,482
W 204 St & Vermilyea Ave,40.865925090628004,-73.92275647134622,,,569.0,W 204 St & Vermilyea Ave,40.866141,-73.922648,,,581
W 21 St & 6 Ave,40.74169177151695,-73.99402370263887,4897.0,10435.0,13628.0,W 21 St & 6 Ave,40.741739690272155,-73.99415556038626,4880.0,10666.0,13669
W 211 St & 10 Ave,40.865744715914914,-73.91772958418476,,,181.0,W 211 St & 10 Ave,40.86709406268147,-73.9172950387001,,,181
W 218 St & Broadway,40.87107009817039,-73.91470084664005,,,313.0,W 218 St & Broadway,40.87139,-73.914318,,,323
W 218 St & Indian Rd,40.87201556383505,-73.91870054144238,,,333.0,W 218 St & Indian Rd,40.873054591807865,-73.91837194594231,,,337
W 22 St & 10 Ave,40.74687642927396,-74.004172507551,3905.0,6357.0,8337.0,W 22 St & 10 Ave,40.74691959132226,-74.00451887041925,4068.0,6396.0,8372
W 22 St & 8 Ave,40.744781887876144,-73.99904154445841,3724.0,6269.0,5797.0,W 22 St & 8 Ave,40.74475147901031,-73.9991536207835,3765.0,6224.0,5820
W 225 St & Exterior St,40.87113104097258,-73.90780419374472,,,948.0,W 225 St & Exterior St,40.873265,-73.906646,,,955
W 24 St & 7 Ave,40.744876320689286,-73.99514929562271,4127.0,6772.0,7500.0,W 24 St & 7 Ave,40.744876338416915,-73.99529885069842,4139.0,6788.0,7517
W 25 St & 6 Ave,40.743920378220736,-73.99125584036476,4514.0,5800.0,5240.0,W 25 St & 6 Ave,40.743954109581665,-73.99144871110286,4466.0,5809.0,5259
W 25 St & 8 Ave,40.74644804544862,-73.99711087908162,,,2965.0,W 25 St & 8 Ave,40.74649996333341,-73.99732626293645,,,2778
W 25 St & 9 Ave,40.74788360495877,-74.00040537968452,,,5295.0,W 25 St & 9 Ave,40.74783260680036,-74.00057226371258,,,5323
W 26 St & 10 Ave,40.74957108405755,-74.00279753404575,3914.0,3991.0,4037.0,W 26 St & 10 Ave,40.74971775330494,-74.00295034557286,3956.0,4015.0,4050
W 27 St & 6 Ave,40.74512883473965,-73.99039317938065,,,4841.0,W 27 St & 6 Ave,40.74526,-73.99062,,,4463
W 27 St & 7 Ave,40.746721246084206,-73.99380824840469,4095.0,5808.0,6924.0,W 27 St & 7 Ave,40.746647,-73.993915,3823.0,5783.0,6919
W 29 St & 9 Ave,40.750038607080555,-73.99811845222547,2392.0,,5201.0,W 29 St & 9 Ave,40.7500727004013,-73.99839279028092,2343.0,,5233
W 30 St & 10 Ave,40.75264664449429,-74.00222235485302,,,10046.0,W 30 St & 10 Ave,40.752694,-74.002353,,,10020
W 30 St & 8 Ave,40.74953195153067,-73.99493147713034,,,4667.0,W 30 St & 8 Ave,40.74965268533411,-73.99520784646023,,,4685
W 31 St & 7 Ave,40.74905103740883,-73.99147363460419,3147.0,7096.0,9559.0,W 31 St & 7 Ave,40.749156,-73.9916,2639.0,7179.0,9586
W 33 St & 10 Ave,40.75367049329395,-73.99911040809026,,,3431.0,W 33 St & 10 Ave,40.753773365923024,-73.99937599898064,,,3476
W 34 St & 11 Ave,40.755934417254494,-74.00197276779907,1669.0,4255.0,5687.0,W 34 St & 11 Ave,40.75594159281564,-74.00211629793976,1717.0,4285.0,5679
W 34 St & Hudson Blvd E,40.75509726017872,-74.0005398096738,,,9129.0,W 34 St & Hudson Blvd E,40.755167190428224,-74.00059908615201,,,9108
W 35 St & 8 Ave,40.75266631154004,-73.99266605246386,,,3504.0,W 35 St & 8 Ave,40.752762088531505,-73.99280458803078,,,3372
W 35 St & 9 Ave,40.75412820346024,-73.9958158478188,,,3861.0,W 35 St & 9 Ave,40.75414519223729,-73.9960889519256,,,3873
W 35 St & Dyer Ave,40.75452232514386,-73.99726276720898,,,2386.0,W 35 St & Dyer Ave,40.754691750649,-73.99740189331986,,,2362
W 36 St & 7 Ave,40.75223117998165,-73.98930623661509,,,3051.0,W 36 St & 7 Ave,40.752149,-73.989539,,,3059
W 36 St & 9 Ave,40.75452302670715,-73.99497697874337,,4450.0,3350.0,W 36 St & 9 Ave,40.75462324007353,-73.99516761337979,,4464.0,3314
W 37 St & 10 Ave,40.756382699089265,-73.99776980998348,3366.0,4684.0,6557.0,W 37 St & 10 Ave,40.75660359025011,-73.99790090006101,3430.0,4729.0,6557
W 37 St & 5 Ave,40.75040511094753,-73.98334870312587,2591.0,3347.0,4155.0,W 37 St & 5 Ave,40.750380089728324,-73.98338988036225,2482.0,3229.0,3644
W 37 St & Broadway,40.75196397364206,-73.98777949891546,,,1921.0,W 37 St & Broadway,40.75227093857135,-73.98770570848619,,,1562
W 4 St & 7 Ave S,40.73404692639901,-74.00265537101679,4272.0,5866.0,7390.0,W 4 St & 7 Ave S,40.7340114291855,-74.00293877043566,4293.0,5923.0,7391
W 40 St & 7 Ave,40.75485002756084,-73.98812916258194,,,3364.0,W 40 St & 7 Ave,40.75481799999999,-73.988154,,,3237
W 41 St & 8 Ave,40.75634801923566,-73.98978141752323,5817.0,8658.0,8433.0,W 41 St & 8 Ave,40.756405478864174,-73.99002619952675,5257.0,8682.0,8452
W 42 St & 6 Ave,40.75487652991339,-73.9845414285384,,,7074.0,W 42 St & 6 Ave,40.75492,-73.98455,,,7093
W 42 St & 8 Ave,40.75762938937142,-73.99080354534387,2984.0,4811.0,6074.0,W 42 St & 8 Ave,40.75756990031061,-73.99098506978257,2924.0,4822.0,6117
W 42 St & Dyer Ave,40.7587871976164,-73.99366892375572,,4242.0,4450.0,W 42 St & Dyer Ave,40.758984814502476,-73.99379968728513,,3857.0,4410
W 43 St & 10 Ave,40.75998118723639,-73.99442668450888,3686.0,4868.0,8421.0,W 43 St & 10 Ave,40.76009436923804,-73.99461842911448,3887.0,4891.0,8255
W 43 St & 6 Ave,40.755187398765635,-73.98306548696958,3327.0,4628.0,2553.0,W 43 St & 6 Ave,40.755273069857026,-73.9831693592647,3278.0,4649.0,2448
W 44 St & 11 Ave,40.76181697979268,-73.99673518923196,,,6957.0,W 44 St & 11 Ave,40.762009000000006,-73.996975,,,6807
W 44 St & 5 Ave,40.75492964805052,-73.98014957443951,2131.0,2957.0,5133.0,W 44 St & 5 Ave,40.75500254163153,-73.98014436868769,2285.0,3042.0,5075
W 45 St & 8 Ave,40.759212369001354,-73.98854126360823,2476.0,4778.0,6645.0,W 45 St & 8 Ave,40.75929123830834,-73.9885965134538,2339.0,4756.0,6668
W 46 St & 11 Ave,40.76325530944623,-73.99652167962884,2406.0,4420.0,4370.0,W 46 St & 11 Ave,40.76341379067185,-73.99667443859232,2444.0,4459.0,4376
W 47 St & 10 Ave,40.7625885725816,-73.99282096499638,2745.0,4471.0,4522.0,W 47 St & 10 Ave,40.76269882023057,-73.99301221971818,2780.0,4489.0,4684
W 47 St & 6 Ave,40.75825564488717,-73.98258629659037,,,3167.0,W 47 St & 6 Ave,40.758397,-73.98255,,,3055
W 47 St & 9 Ave,40.761293765825265,-73.98992208592485,,,5335.0,W 47 St & 9 Ave,40.76153045017133,-73.99007007456316,,,5125
W 48 St &  Rockefeller Plaza,40.757777384550224,-73.97926990596034,,,3082.0,W 48 St &  Rockefeller Plaza,40.7577693530518,-73.97929429886771,,,2972
W 49 St & 8 Ave,40.76214280724714,-73.98783585729976,4014.0,6316.0,6234.0,W 49 St & 8 Ave,40.76227204994491,-73.9878820499449,3784.0,6211.0,5446
W 50 St & 10 Ave,40.76461978469974,-73.99190736608182,,,5260.0,W 50 St & 10 Ave,40.76473419971866,-73.99194359849025,,,5196
W 50 St & 9 Ave,40.76339206375503,-73.98914917351682,,,3998.0,W 50 St & 9 Ave,40.76360467828019,-73.9891795818217,,,4006
W 51 St & 6 Ave,40.760441318263936,-73.98045029422093,2978.0,,4659.0,W 51 St & 6 Ave,40.760659701216646,-73.98042046809391,3515.0,,4685
W 51 St & Rockefeller Plaza,40.75958678160886,-73.9782057878962,,,2595.0,W 51 St & Rockefeller Plaza,40.759738052223696,-73.9781161390037,,,2555
W 52 St & 11 Ave,40.76716371622005,-73.99384326532785,3575.0,4429.0,1945.0,W 52 St & 11 Ave,40.76727216,-73.99392888,3508.0,4456.0,1974
W 52 St & 5 Ave,40.75984608694358,-73.97660512389812,2363.0,3610.0,3563.0,W 52 St & 5 Ave,40.75992262147462,-73.9764851593791,2550.0,3673.0,3350
W 52 St & 6 Ave,40.761211108076424,-73.98001378044333,,3615.0,3551.0,W 52 St & 6 Ave,40.761329831774745,-73.97982001300555,,4033.0,3525
W 53 St & 10 Ave,40.76641109871794,-73.99047102285907,2081.0,4016.0,5279.0,W 53 St & 10 Ave,40.76669671021995,-73.99061727978764,2064.0,4009.0,5274
W 54 St & 11 Ave,40.768116857347685,-73.99240605245694,,,7898.0,W 54 St & 11 Ave,40.768333,-73.992573,,,7883
W 54 St & 6 Ave,40.76165383328614,-73.97727977202103,,,2140.0,W 54 St & 6 Ave,40.761865,-73.977242,,,1981
W 54 St & 9 Ave,40.765763786549336,-73.98677884004015,1959.0,3791.0,5074.0,W 54 St & 9 Ave,40.765849409095104,-73.98690505986757,1717.0,3793.0,4984
W 55 St & 6 Ave,40.76298713765155,-73.97859296956217,,4080.0,4476.0,W 55 St & 6 Ave,40.763189,-73.978434,,4076.0,4442
W 56 St & 10 Ave,40.76805459514844,-73.98854280902799,2193.0,3098.0,5205.0,W 56 St & 10 Ave,40.768254,-73.988639,2198.0,3097.0,4809
W 56 St & 6 Ave,40.76325785109715,-73.97732547362153,3725.0,,5030.0,W 56 St & 6 Ave,40.76340612960534,-73.97722479063751,3916.0,,4941
W 56 St & 8 Ave,40.76577872097378,-73.98303892365914,,,5674.0,W 56 St & 8 Ave,40.76595918133725,-73.98313522299426,,,5664
W 59 St & 10 Ave,40.77032670568812,-73.98782563514989,2902.0,3530.0,6354.0,W 59 St & 10 Ave,40.770513,-73.988038,2952.0,3452.0,6397
W 63 St & Broadway,40.771447011250075,-73.9825182768283,,4834.0,5853.0,W 63 St & Broadway,40.77163851058854,-73.98261427966371,,4237.0,5828
W 64 St & Thelonious Monk Circle,40.77490261047927,-73.98889391958485,,359.0,5111.0,W 64 St & Thelonious Monk Circle,40.77515953500033,-73.9891869575386,,400.0,4954
W 67 St & Broadway,40.77461644415676,-73.98262263716857,,4709.0,7049.0,W 67 St & Broadway,40.77492512988788,-73.98266566029322,,4272.0,6957
W 70 St & Amsterdam Ave,40.77714507219942,-73.98280716237873,,1129.0,6646.0,W 70 St & Amsterdam Ave,40.7774804599281,-73.98288594000938,,1112.0,6398
W 74 St & Columbus Ave,40.778121202816564,-73.97748460787338,,2547.0,487.0,W 74 St & Columbus Ave,40.7785669,-73.97754961,,2439.0,476
W 76 St & Columbus Ave,40.77993857982102,-73.97729538488147,,3443.0,5471.0,W 76 St & Columbus Ave,40.7801839724692,-73.97728532499245,,2546.0,4870
W 78 St & Broadway,40.78289838675814,-73.98078542075834,,2365.0,3633.0,W 78 St & Broadway,40.78339981028494,-73.9809313295051,,2101.0,3334
W 82 St & Central Park West,40.7825378447626,-73.97153452759088,,3607.0,4715.0,W 82 St & Central Park West,40.78275,-73.97137,,2863.0,4481
